"Date","Site.Name","AQS_PARAMETER_DESC","COUNTY","aqiMean","latMean","longMean","Month","Year"
9-06-20,"Hattie Avenue","PM2.5","Forsyth",33.5,36.110693332,-80.2264378,9,2020
9-06-20,"Leggett","Ozone","Edgecombe",33,35.988278,-77.5843,9,2020
9-06-20,"Leggett","PM2.5","Edgecombe",24,35.988278,-77.5843,9,2020
9-06-20,"Linville Falls","Ozone","Avery",37,35.972347,-81.933072,9,2020
9-06-20,"Mendenhall School","Ozone","Guilford",45.5,36.1090060008986,-79.802314,9,2020
9-06-20,"Mendenhall School","PM2.5","Guilford",32.5,36.1090060008986,-79.802314,9,2020
9-06-20,"Millbrook School","Ozone","Wake",42,35.856111,-78.574167,9,2020
9-06-20,"Millbrook School","PM2.5","Wake",34.5,35.856111,-78.574167,9,2020
9-06-20,"Pitt Agri. Center","Ozone","Pitt",34,35.6412760008938,-77.360126,9,2020
9-06-20,"Pitt Agri. Center","PM2.5","Pitt",27,35.6412760008938,-77.360126,9,2020
9-06-20,"West Johnston Co.","Ozone","Johnston",40,35.59095,-78.4622,9,2020
9-06-20,"West Johnston Co.","PM2.5","Johnston",31,35.59095,-78.4622,9,2020
9-07-20,"Bryson City","Ozone","Swain",36.5,35.434767,-83.442133,9,2020
9-07-20,"Bryson City","PM2.5","Swain",33.5,35.434767,-83.442133,9,2020
9-07-20,"Castle Hayne","Ozone","New Hanover",28,34.364167,-77.838611,9,2020
9-07-20,"Castle Hayne","PM2.5","New Hanover",8,34.364167,-77.838611,9,2020
9-07-20,"Clemmons Middle","Ozone","Forsyth",47.5,36.026,-80.342,9,2020
9-07-20,"Clemmons Middle","PM2.5","Forsyth",41.5,36.026,-80.342,9,2020
9-07-20,"Durham Armory","Ozone","Durham",45,36.0329550008979,-78.904037,9,2020
9-07-20,"Durham Armory","PM2.5","Durham",34.5,36.0329550008979,-78.904037,9,2020
9-07-20,"Frying Pan Mountain","Ozone","Haywood",45.5,35.379167,-82.7925,9,2020
9-07-20,"Garinger High School","Ozone","Mecklenburg",66.5,35.2401000008895,-80.785683,9,2020
9-07-20,"Garinger High School","PM2.5","Mecklenburg",41,35.2401000008895,-80.785683,9,2020
9-07-20,"Hattie Avenue","Ozone","Forsyth",49.5,36.110693332,-80.2264378,9,2020
9-07-20,"Hattie Avenue","PM2.5","Forsyth",37.5,36.110693332,-80.2264378,9,2020
9-07-20,"Leggett","Ozone","Edgecombe",39.5,35.988278,-77.5843,9,2020
9-07-20,"Leggett","PM2.5","Edgecombe",32,35.988278,-77.5843,9,2020
9-07-20,"Linville Falls","Ozone","Avery",36,35.972347,-81.933072,9,2020
9-07-20,"Mendenhall School","Ozone","Guilford",43.5,36.1090060008986,-79.802314,9,2020
9-07-20,"Mendenhall School","PM2.5","Guilford",32.5,36.1090060008986,-79.802314,9,2020
9-07-20,"Millbrook School","Ozone","Wake",47,35.856111,-78.574167,9,2020
9-07-20,"Millbrook School","PM2.5","Wake",40,35.856111,-78.574167,9,2020
9-07-20,"Pitt Agri. Center","Ozone","Pitt",39,35.6412760008938,-77.360126,9,2020
9-07-20,"Pitt Agri. Center","PM2.5","Pitt",38,35.6412760008938,-77.360126,9,2020
9-07-20,"West Johnston Co.","Ozone","Johnston",43.5,35.59095,-78.4622,9,2020
9-07-20,"West Johnston Co.","PM2.5","Johnston",44,35.59095,-78.4622,9,2020
9-08-20,"Bryson City","Ozone","Swain",32,35.434767,-83.442133,9,2020
9-08-20,"Bryson City","PM2.5","Swain",33,35.434767,-83.442133,9,2020
9-08-20,"Castle Hayne","Ozone","New Hanover",25,34.364167,-77.838611,9,2020
9-08-20,"Castle Hayne","PM2.5","New Hanover",1,34.364167,-77.838611,9,2020
9-08-20,"Clemmons Middle","Ozone","Forsyth",47.5,36.026,-80.342,9,2020
9-08-20,"Clemmons Middle","PM2.5","Forsyth",47,36.026,-80.342,9,2020
9-08-20,"Durham Armory","Ozone","Durham",41,36.0329550008979,-78.904037,9,2020
9-08-20,"Durham Armory","PM2.5","Durham",46,36.0329550008979,-78.904037,9,2020
9-08-20,"Frying Pan Mountain","Ozone","Haywood",38,35.379167,-82.7925,9,2020
9-08-20,"Frying Pan Mountain","PM2.5","Haywood",27,35.379167,-82.7925,9,2020
9-08-20,"Garinger High School","Ozone","Mecklenburg",58,35.2401000008895,-80.785683,9,2020
9-08-20,"Garinger High School","PM2.5","Mecklenburg",39.3333333333333,35.2401000008895,-80.785683,9,2020
9-08-20,"Hattie Avenue","Ozone","Forsyth",45.5,36.110693332,-80.2264378,9,2020
9-08-20,"Hattie Avenue","PM2.5","Forsyth",41,36.110693332,-80.2264378,9,2020
9-08-20,"Leggett","Ozone","Edgecombe",34.5,35.988278,-77.5843,9,2020
9-08-20,"Leggett","PM2.5","Edgecombe",45,35.988278,-77.5843,9,2020
9-08-20,"Linville Falls","Ozone","Avery",39.5,35.972347,-81.933072,9,2020
9-08-20,"Linville Falls","PM2.5","Avery",32,35.972347,-81.933072,9,2020
9-08-20,"Mendenhall School","Ozone","Guilford",45,36.1090060008986,-79.802314,9,2020
9-08-20,"Mendenhall School","PM2.5","Guilford",40,36.1090060008986,-79.802314,9,2020
9-08-20,"Millbrook School","Ozone","Wake",42.5,35.856111,-78.574167,9,2020
9-08-20,"Millbrook School","PM2.5","Wake",48.2,35.856111,-78.574167,9,2020
9-08-20,"Pitt Agri. Center","Ozone","Pitt",34,35.6412760008938,-77.360126,9,2020
9-08-20,"Pitt Agri. Center","PM2.5","Pitt",29.5,35.6412760008938,-77.360126,9,2020
9-08-20,"West Johnston Co.","Ozone","Johnston",32.5,35.59095,-78.4622,9,2020
9-08-20,"West Johnston Co.","PM2.5","Johnston",51.5,35.59095,-78.4622,9,2020
9-09-20,"Bryson City","Ozone","Swain",27.5,35.434767,-83.442133,9,2020
9-09-20,"Bryson City","PM2.5","Swain",26.5,35.434767,-83.442133,9,2020
9-09-20,"Castle Hayne","Ozone","New Hanover",20,34.364167,-77.838611,9,2020
9-09-20,"Castle Hayne","PM2.5","New Hanover",0,34.364167,-77.838611,9,2020
9-09-20,"Clemmons Middle","Ozone","Forsyth",47,36.026,-80.342,9,2020
9-09-20,"Clemmons Middle","PM2.5","Forsyth",39.5,36.026,-80.342,9,2020
9-09-20,"Durham Armory","Ozone","Durham",20.5,36.0329550008979,-78.904037,9,2020
9-09-20,"Durham Armory","PM2.5","Durham",45.3333333333333,36.0329550008979,-78.904037,9,2020
9-09-20,"Frying Pan Mountain","Ozone","Haywood",48,35.379167,-82.7925,9,2020
9-09-20,"Garinger High School","Ozone","Mecklenburg",79,35.2401000008895,-80.785683,9,2020
9-09-20,"Garinger High School","PM2.5","Mecklenburg",46.3333333333333,35.2401000008895,-80.785683,9,2020
9-09-20,"Hattie Avenue","Ozone","Forsyth",45,36.110693332,-80.2264378,9,2020
9-09-20,"Hattie Avenue","PM2.5","Forsyth",33.5,36.110693332,-80.2264378,9,2020
9-09-20,"Leggett","Ozone","Edgecombe",26.5,35.988278,-77.5843,9,2020
9-09-20,"Leggett","PM2.5","Edgecombe",34.5,35.988278,-77.5843,9,2020
9-09-20,"Linville Falls","Ozone","Avery",35,35.972347,-81.933072,9,2020
9-09-20,"Mendenhall School","Ozone","Guilford",30,36.1090060008986,-79.802314,9,2020
9-09-20,"Mendenhall School","PM2.5","Guilford",33,36.1090060008986,-79.802314,9,2020
9-09-20,"Millbrook School","Ozone","Wake",25.5,35.856111,-78.574167,9,2020
9-09-20,"Millbrook School","PM2.5","Wake",47.6,35.856111,-78.574167,9,2020
9-09-20,"Pitt Agri. Center","Ozone","Pitt",24,35.6412760008938,-77.360126,9,2020
9-09-20,"Pitt Agri. Center","PM2.5","Pitt",25,35.6412760008938,-77.360126,9,2020
9-09-20,"West Johnston Co.","Ozone","Johnston",28,35.59095,-78.4622,9,2020
9-09-20,"West Johnston Co.","PM2.5","Johnston",45,35.59095,-78.4622,9,2020
9-10-20,"Bryson City","Ozone","Swain",31.5,35.434767,-83.442133,9,2020
9-10-20,"Bryson City","PM2.5","Swain",30.5,35.434767,-83.442133,9,2020
9-10-20,"Castle Hayne","Ozone","New Hanover",27.5,34.364167,-77.838611,9,2020
9-10-20,"Clemmons Middle","Ozone","Forsyth",33.5,36.026,-80.342,9,2020
9-10-20,"Clemmons Middle","PM2.5","Forsyth",43.5,36.026,-80.342,9,2020
9-10-20,"Durham Armory","Ozone","Durham",36.5,36.0329550008979,-78.904037,9,2020
9-10-20,"Durham Armory","PM2.5","Durham",32,36.0329550008979,-78.904037,9,2020
9-10-20,"Frying Pan Mountain","Ozone","Haywood",37,35.379167,-82.7925,9,2020
9-10-20,"Garinger High School","Ozone","Mecklenburg",36.5,35.2401000008895,-80.785683,9,2020
9-10-20,"Garinger High School","PM2.5","Mecklenburg",47.5,35.2401000008895,-80.785683,9,2020
9-10-20,"Hattie Avenue","Ozone","Forsyth",44,36.110693332,-80.2264378,9,2020
9-10-20,"Hattie Avenue","PM2.5","Forsyth",39,36.110693332,-80.2264378,9,2020
9-10-20,"Leggett","Ozone","Edgecombe",26.5,35.988278,-77.5843,9,2020
9-10-20,"Leggett","PM2.5","Edgecombe",22.5,35.988278,-77.5843,9,2020
9-10-20,"Linville Falls","Ozone","Avery",35,35.972347,-81.933072,9,2020
9-10-20,"Mendenhall School","Ozone","Guilford",35,36.1090060008986,-79.802314,9,2020
9-10-20,"Mendenhall School","PM2.5","Guilford",33.5,36.1090060008986,-79.802314,9,2020
9-10-20,"Millbrook School","Ozone","Wake",32.5,35.856111,-78.574167,9,2020
9-10-20,"Millbrook School","PM2.5","Wake",32,35.856111,-78.574167,9,2020
9-10-20,"Pitt Agri. Center","Ozone","Pitt",27,35.6412760008938,-77.360126,9,2020
9-10-20,"West Johnston Co.","Ozone","Johnston",36,35.59095,-78.4622,9,2020
9-10-20,"West Johnston Co.","PM2.5","Johnston",40,35.59095,-78.4622,9,2020
9-11-20,"Bryson City","Ozone","Swain",31,35.434767,-83.442133,9,2020
9-11-20,"Bryson City","PM2.5","Swain",31,35.434767,-83.442133,9,2020
9-11-20,"Castle Hayne","Ozone","New Hanover",37,34.364167,-77.838611,9,2020
9-11-20,"Castle Hayne","PM2.5","New Hanover",2,34.364167,-77.838611,9,2020
9-11-20,"Clemmons Middle","Ozone","Forsyth",53,36.026,-80.342,9,2020
9-11-20,"Clemmons Middle","PM2.5","Forsyth",47.5,36.026,-80.342,9,2020
9-11-20,"Durham Armory","Ozone","Durham",46,36.0329550008979,-78.904037,9,2020
9-11-20,"Durham Armory","PM2.5","Durham",42,36.0329550008979,-78.904037,9,2020
9-11-20,"Frying Pan Mountain","Ozone","Haywood",49.5,35.379167,-82.7925,9,2020
9-11-20,"Frying Pan Mountain","PM2.5","Haywood",8,35.379167,-82.7925,9,2020
9-11-20,"Garinger High School","Ozone","Mecklenburg",82,35.2401000008895,-80.785683,9,2020
9-11-20,"Garinger High School","PM2.5","Mecklenburg",36.6666666666667,35.2401000008895,-80.785683,9,2020
9-11-20,"Hattie Avenue","Ozone","Forsyth",67.5,36.110693332,-80.2264378,9,2020
9-11-20,"Hattie Avenue","PM2.5","Forsyth",32.75,36.110693332,-80.2264378,9,2020
9-11-20,"Leggett","Ozone","Edgecombe",35,35.988278,-77.5843,9,2020
9-11-20,"Leggett","PM2.5","Edgecombe",34,35.988278,-77.5843,9,2020
9-11-20,"Linville Falls","Ozone","Avery",30.5,35.972347,-81.933072,9,2020
9-11-20,"Linville Falls","PM2.5","Avery",22,35.972347,-81.933072,9,2020
9-11-20,"Mendenhall School","Ozone","Guilford",58.5,36.1090060008986,-79.802314,9,2020
9-11-20,"Mendenhall School","PM2.5","Guilford",32,36.1090060008986,-79.802314,9,2020
9-11-20,"Millbrook School","Ozone","Wake",42,35.856111,-78.574167,9,2020
9-11-20,"Millbrook School","PM2.5","Wake",32.6,35.856111,-78.574167,9,2020
9-11-20,"Pitt Agri. Center","Ozone","Pitt",45,35.6412760008938,-77.360126,9,2020
9-11-20,"West Johnston Co.","Ozone","Johnston",41,35.59095,-78.4622,9,2020
9-11-20,"West Johnston Co.","PM2.5","Johnston",42,35.59095,-78.4622,9,2020
9-12-20,"Bryson City","Ozone","Swain",28,35.434767,-83.442133,9,2020
9-12-20,"Bryson City","PM2.5","Swain",35.5,35.434767,-83.442133,9,2020
9-12-20,"Castle Hayne","Ozone","New Hanover",42,34.364167,-77.838611,9,2020
9-12-20,"Castle Hayne","PM2.5","New Hanover",11,34.364167,-77.838611,9,2020
9-12-20,"Clemmons Middle","Ozone","Forsyth",45.5,36.026,-80.342,9,2020
9-12-20,"Clemmons Middle","PM2.5","Forsyth",45.6666666666667,36.026,-80.342,9,2020
9-12-20,"Durham Armory","Ozone","Durham",58,36.0329550008979,-78.904037,9,2020
9-12-20,"Durham Armory","PM2.5","Durham",56.5,36.0329550008979,-78.904037,9,2020
9-12-20,"Frying Pan Mountain","Ozone","Haywood",44,35.379167,-82.7925,9,2020
9-12-20,"Garinger High School","Ozone","Mecklenburg",67,35.2401000008895,-80.785683,9,2020
9-12-20,"Garinger High School","PM2.5","Mecklenburg",56,35.2401000008895,-80.785683,9,2020
9-12-20,"Hattie Avenue","Ozone","Forsyth",38.5,36.110693332,-80.2264378,9,2020
9-12-20,"Hattie Avenue","PM2.5","Forsyth",43.6666666666667,36.110693332,-80.2264378,9,2020
9-12-20,"Leggett","Ozone","Edgecombe",47,35.988278,-77.5843,9,2020
9-12-20,"Leggett","PM2.5","Edgecombe",56,35.988278,-77.5843,9,2020
9-12-20,"Linville Falls","Ozone","Avery",32.5,35.972347,-81.933072,9,2020
9-12-20,"Mendenhall School","Ozone","Guilford",34.5,36.1090060008986,-79.802314,9,2020
9-12-20,"Mendenhall School","PM2.5","Guilford",31,36.1090060008986,-79.802314,9,2020
9-12-20,"Millbrook School","Ozone","Wake",74,35.856111,-78.574167,9,2020
9-12-20,"Millbrook School","PM2.5","Wake",63,35.856111,-78.574167,9,2020
9-12-20,"Pitt Agri. Center","Ozone","Pitt",46,35.6412760008938,-77.360126,9,2020
9-12-20,"Pitt Agri. Center","PM2.5","Pitt",51,35.6412760008938,-77.360126,9,2020
9-12-20,"West Johnston Co.","Ozone","Johnston",64,35.59095,-78.4622,9,2020
9-12-20,"West Johnston Co.","PM2.5","Johnston",58,35.59095,-78.4622,9,2020
10-01-20,"Bryson City","Ozone","Swain",29,35.434767,-83.442133,10,2020
10-01-20,"Bryson City","PM2.5","Swain",38,35.434767,-83.442133,10,2020
10-01-20,"Castle Hayne","Ozone","New Hanover",34,34.364167,-77.838611,10,2020
10-01-20,"Castle Hayne","PM2.5","New Hanover",18,34.364167,-77.838611,10,2020
10-01-20,"Clemmons Middle","Ozone","Forsyth",44.5,36.026,-80.342,10,2020
10-01-20,"Clemmons Middle","PM2.5","Forsyth",50.5,36.026,-80.342,10,2020
10-01-20,"Durham Armory","Ozone","Durham",48.5,36.0329550008979,-78.904037,10,2020
10-01-20,"Durham Armory","PM2.5","Durham",27.5,36.0329550008979,-78.904037,10,2020
10-01-20,"Frying Pan Mountain","Ozone","Haywood",45.5,35.379167,-82.7925,10,2020
10-01-20,"Garinger High School","Ozone","Mecklenburg",70.5,35.2401000008895,-80.785683,10,2020
10-01-20,"Garinger High School","PM2.5","Mecklenburg",50,35.2401000008895,-80.785683,10,2020
10-01-20,"Hattie Avenue","Ozone","Forsyth",55.5,36.110693332,-80.2264378,10,2020
10-01-20,"Hattie Avenue","PM2.5","Forsyth",44.5,36.110693332,-80.2264378,10,2020
10-01-20,"Leggett","Ozone","Edgecombe",37.5,35.988278,-77.5843,10,2020
10-01-20,"Leggett","PM2.5","Edgecombe",31.5,35.988278,-77.5843,10,2020
10-01-20,"Linville Falls","Ozone","Avery",32,35.972347,-81.933072,10,2020
10-01-20,"Mendenhall School","Ozone","Guilford",51.5,36.1090060008986,-79.802314,10,2020
10-01-20,"Mendenhall School","PM2.5","Guilford",42,36.1090060008986,-79.802314,10,2020
10-01-20,"Millbrook School","Ozone","Wake",46,35.856111,-78.574167,10,2020
10-01-20,"Millbrook School","PM2.5","Wake",38.5,35.856111,-78.574167,10,2020
10-01-20,"Pitt Agri. Center","Ozone","Pitt",39.5,35.6412760008938,-77.360126,10,2020
10-01-20,"Pitt Agri. Center","PM2.5","Pitt",36.5,35.6412760008938,-77.360126,10,2020
10-01-20,"West Johnston Co.","Ozone","Johnston",44.5,35.59095,-78.4622,10,2020
10-01-20,"West Johnston Co.","PM2.5","Johnston",32,35.59095,-78.4622,10,2020
10-02-20,"Bryson City","Ozone","Swain",36.5,35.434767,-83.442133,10,2020
10-02-20,"Bryson City","PM2.5","Swain",39,35.434767,-83.442133,10,2020
10-02-20,"Castle Hayne","Ozone","New Hanover",43,34.364167,-77.838611,10,2020
10-02-20,"Castle Hayne","PM2.5","New Hanover",20,34.364167,-77.838611,10,2020
10-02-20,"Clemmons Middle","Ozone","Forsyth",44,36.026,-80.342,10,2020
10-02-20,"Clemmons Middle","PM2.5","Forsyth",52,36.026,-80.342,10,2020
10-02-20,"Durham Armory","Ozone","Durham",44.5,36.0329550008979,-78.904037,10,2020
10-02-20,"Durham Armory","PM2.5","Durham",34.3333333333333,36.0329550008979,-78.904037,10,2020
10-02-20,"Frying Pan Mountain","Ozone","Haywood",53,35.379167,-82.7925,10,2020
10-02-20,"Frying Pan Mountain","PM2.5","Haywood",23,35.379167,-82.7925,10,2020
10-02-20,"Garinger High School","Ozone","Mecklenburg",60.5,35.2401000008895,-80.785683,10,2020
10-02-20,"Garinger High School","PM2.5","Mecklenburg",46.6666666666667,35.2401000008895,-80.785683,10,2020
10-02-20,"Hattie Avenue","Ozone","Forsyth",47,36.110693332,-80.2264378,10,2020
10-02-20,"Hattie Avenue","PM2.5","Forsyth",44.3333333333333,36.110693332,-80.2264378,10,2020
10-02-20,"Leggett","Ozone","Edgecombe",45,35.988278,-77.5843,10,2020
10-02-20,"Leggett","PM2.5","Edgecombe",65,35.988278,-77.5843,10,2020
10-02-20,"Linville Falls","Ozone","Avery",34.5,35.972347,-81.933072,10,2020
10-02-20,"Linville Falls","PM2.5","Avery",25,35.972347,-81.933072,10,2020
10-02-20,"Mendenhall School","Ozone","Guilford",48.5,36.1090060008986,-79.802314,10,2020
10-02-20,"Mendenhall School","PM2.5","Guilford",47,36.1090060008986,-79.802314,10,2020
10-02-20,"Millbrook School","Ozone","Wake",64,35.856111,-78.574167,10,2020
10-02-20,"Millbrook School","PM2.5","Wake",52.4,35.856111,-78.574167,10,2020
10-02-20,"Pitt Agri. Center","Ozone","Pitt",46.5,35.6412760008938,-77.360126,10,2020
10-02-20,"Pitt Agri. Center","PM2.5","Pitt",38,35.6412760008938,-77.360126,10,2020
10-02-20,"West Johnston Co.","Ozone","Johnston",42.5,35.59095,-78.4622,10,2020
10-02-20,"West Johnston Co.","PM2.5","Johnston",51,35.59095,-78.4622,10,2020
10-03-20,"Bryson City","Ozone","Swain",33.5,35.434767,-83.442133,10,2020
10-03-20,"Bryson City","PM2.5","Swain",36,35.434767,-83.442133,10,2020
10-03-20,"Castle Hayne","Ozone","New Hanover",51,34.364167,-77.838611,10,2020
10-03-20,"Castle Hayne","PM2.5","New Hanover",49,34.364167,-77.838611,10,2020
10-03-20,"Clemmons Middle","Ozone","Forsyth",40.5,36.026,-80.342,10,2020
10-03-20,"Clemmons Middle","PM2.5","Forsyth",45.5,36.026,-80.342,10,2020
10-03-20,"Durham Armory","Ozone","Durham",41,36.0329550008979,-78.904037,10,2020
10-03-20,"Durham Armory","PM2.5","Durham",31,36.0329550008979,-78.904037,10,2020
10-03-20,"Frying Pan Mountain","Ozone","Haywood",49.5,35.379167,-82.7925,10,2020
10-03-20,"Garinger High School","Ozone","Mecklenburg",65,35.2401000008895,-80.785683,10,2020
10-03-20,"Garinger High School","PM2.5","Mecklenburg",47.5,35.2401000008895,-80.785683,10,2020
10-03-20,"Hattie Avenue","Ozone","Forsyth",43,36.110693332,-80.2264378,10,2020
10-03-20,"Hattie Avenue","PM2.5","Forsyth",41,36.110693332,-80.2264378,10,2020
10-03-20,"Leggett","Ozone","Edgecombe",44,35.988278,-77.5843,10,2020
10-03-20,"Leggett","PM2.5","Edgecombe",44.5,35.988278,-77.5843,10,2020
10-03-20,"Linville Falls","Ozone","Avery",31,35.972347,-81.933072,10,2020
10-03-20,"Mendenhall School","Ozone","Guilford",55,36.1090060008986,-79.802314,10,2020
10-03-20,"Mendenhall School","PM2.5","Guilford",38,36.1090060008986,-79.802314,10,2020
10-03-20,"Millbrook School","Ozone","Wake",65,35.856111,-78.574167,10,2020
10-03-20,"Millbrook School","PM2.5","Wake",55.25,35.856111,-78.574167,10,2020
10-03-20,"Pitt Agri. Center","Ozone","Pitt",46.5,35.6412760008938,-77.360126,10,2020
10-03-20,"Pitt Agri. Center","PM2.5","Pitt",48,35.6412760008938,-77.360126,10,2020
10-03-20,"West Johnston Co.","Ozone","Johnston",43.5,35.59095,-78.4622,10,2020
10-03-20,"West Johnston Co.","PM2.5","Johnston",50,35.59095,-78.4622,10,2020
10-04-20,"Bryson City","Ozone","Swain",36,35.434767,-83.442133,10,2020
10-04-20,"Bryson City","PM2.5","Swain",30.5,35.434767,-83.442133,10,2020
10-04-20,"Castle Hayne","Ozone","New Hanover",48,34.364167,-77.838611,10,2020
10-04-20,"Castle Hayne","PM2.5","New Hanover",46,34.364167,-77.838611,10,2020
10-04-20,"Clemmons Middle","Ozone","Forsyth",42,36.026,-80.342,10,2020
10-04-20,"Clemmons Middle","PM2.5","Forsyth",40,36.026,-80.342,10,2020
10-04-20,"Durham Armory","Ozone","Durham",43.5,36.0329550008979,-78.904037,10,2020
10-04-20,"Durham Armory","PM2.5","Durham",33,36.0329550008979,-78.904037,10,2020
10-04-20,"Frying Pan Mountain","Ozone","Haywood",48.5,35.379167,-82.7925,10,2020
10-04-20,"Garinger High School","Ozone","Mecklenburg",57,35.2401000008895,-80.785683,10,2020
10-04-20,"Garinger High School","PM2.5","Mecklenburg",45.5,35.2401000008895,-80.785683,10,2020
10-04-20,"Hattie Avenue","Ozone","Forsyth",43.5,36.110693332,-80.2264378,10,2020
10-04-20,"Hattie Avenue","PM2.5","Forsyth",36,36.110693332,-80.2264378,10,2020
10-04-20,"Leggett","Ozone","Edgecombe",40.5,35.988278,-77.5843,10,2020
10-04-20,"Leggett","PM2.5","Edgecombe",47.5,35.988278,-77.5843,10,2020
10-04-20,"Linville Falls","Ozone","Avery",38,35.972347,-81.933072,10,2020
10-04-20,"Mendenhall School","Ozone","Guilford",46.5,36.1090060008986,-79.802314,10,2020
10-04-20,"Mendenhall School","PM2.5","Guilford",32,36.1090060008986,-79.802314,10,2020
10-04-20,"Millbrook School","Ozone","Wake",47,35.856111,-78.574167,10,2020
10-04-20,"Millbrook School","PM2.5","Wake",54,35.856111,-78.574167,10,2020
10-04-20,"Pitt Agri. Center","Ozone","Pitt",48.5,35.6412760008938,-77.360126,10,2020
10-04-20,"Pitt Agri. Center","PM2.5","Pitt",52,35.6412760008938,-77.360126,10,2020
10-04-20,"West Johnston Co.","Ozone","Johnston",45.5,35.59095,-78.4622,10,2020
10-04-20,"West Johnston Co.","PM2.5","Johnston",50.5,35.59095,-78.4622,10,2020
10-05-20,"Bryson City","Ozone","Swain",28.5,35.434767,-83.442133,10,2020
10-05-20,"Bryson City","PM2.5","Swain",26.5,35.434767,-83.442133,10,2020
10-05-20,"Castle Hayne","Ozone","New Hanover",34,34.364167,-77.838611,10,2020
10-05-20,"Castle Hayne","PM2.5","New Hanover",3,34.364167,-77.838611,10,2020
10-05-20,"Clemmons Middle","Ozone","Forsyth",32,36.026,-80.342,10,2020
10-05-20,"Clemmons Middle","PM2.5","Forsyth",32,36.026,-80.342,10,2020
10-05-20,"Durham Armory","Ozone","Durham",32.5,36.0329550008979,-78.904037,10,2020
10-05-20,"Durham Armory","PM2.5","Durham",22.6666666666667,36.0329550008979,-78.904037,10,2020
10-05-20,"Frying Pan Mountain","Ozone","Haywood",40,35.379167,-82.7925,10,2020
10-05-20,"Frying Pan Mountain","PM2.5","Haywood",23,35.379167,-82.7925,10,2020
10-05-20,"Garinger High School","Ozone","Mecklenburg",38.5,35.2401000008895,-80.785683,10,2020
10-05-20,"Garinger High School","PM2.5","Mecklenburg",40,35.2401000008895,-80.785683,10,2020
10-05-20,"Hattie Avenue","Ozone","Forsyth",32,36.110693332,-80.2264378,10,2020
10-05-20,"Hattie Avenue","PM2.5","Forsyth",27.6666666666667,36.110693332,-80.2264378,10,2020
10-05-20,"Leggett","Ozone","Edgecombe",34,35.988278,-77.5843,10,2020
10-05-20,"Leggett","PM2.5","Edgecombe",28,35.988278,-77.5843,10,2020
10-05-20,"Linville Falls","Ozone","Avery",33.5,35.972347,-81.933072,10,2020
10-05-20,"Linville Falls","PM2.5","Avery",26,35.972347,-81.933072,10,2020
10-05-20,"Mendenhall School","Ozone","Guilford",35,36.1090060008986,-79.802314,10,2020
10-05-20,"Mendenhall School","PM2.5","Guilford",21.5,36.1090060008986,-79.802314,10,2020
10-05-20,"Millbrook School","Ozone","Wake",36,35.856111,-78.574167,10,2020
10-05-20,"Millbrook School","PM2.5","Wake",37.4,35.856111,-78.574167,10,2020
10-05-20,"Pitt Agri. Center","Ozone","Pitt",36.5,35.6412760008938,-77.360126,10,2020
10-05-20,"Pitt Agri. Center","PM2.5","Pitt",50.5,35.6412760008938,-77.360126,10,2020
10-05-20,"West Johnston Co.","Ozone","Johnston",35.5,35.59095,-78.4622,10,2020
10-05-20,"West Johnston Co.","PM2.5","Johnston",33,35.59095,-78.4622,10,2020
10-06-20,"Bryson City","Ozone","Swain",27.5,35.434767,-83.442133,10,2020
10-06-20,"Bryson City","PM2.5","Swain",25,35.434767,-83.442133,10,2020
10-06-20,"Castle Hayne","Ozone","New Hanover",38,34.364167,-77.838611,10,2020
10-06-20,"Castle Hayne","PM2.5","New Hanover",25.5,34.364167,-77.838611,10,2020
10-06-20,"Clemmons Middle","Ozone","Forsyth",33.5,36.026,-80.342,10,2020
10-06-20,"Clemmons Middle","PM2.5","Forsyth",37.5,36.026,-80.342,10,2020
10-06-20,"Durham Armory","Ozone","Durham",32,36.0329550008979,-78.904037,10,2020
10-06-20,"Durham Armory","PM2.5","Durham",19,36.0329550008979,-78.904037,10,2020
10-06-20,"Frying Pan Mountain","Ozone","Haywood",38.5,35.379167,-82.7925,10,2020
10-06-20,"Garinger High School","Ozone","Mecklenburg",36,35.2401000008895,-80.785683,10,2020
10-06-20,"Garinger High School","PM2.5","Mecklenburg",40.5,35.2401000008895,-80.785683,10,2020
10-06-20,"Hattie Avenue","Ozone","Forsyth",35,36.110693332,-80.2264378,10,2020
10-06-20,"Hattie Avenue","PM2.5","Forsyth",30.5,36.110693332,-80.2264378,10,2020
10-06-20,"Leggett","Ozone","Edgecombe",32,35.988278,-77.5843,10,2020
10-06-20,"Leggett","PM2.5","Edgecombe",26.5,35.988278,-77.5843,10,2020
10-06-20,"Linville Falls","Ozone","Avery",34,35.972347,-81.933072,10,2020
10-06-20,"Mendenhall School","Ozone","Guilford",32,36.1090060008986,-79.802314,10,2020
10-06-20,"Mendenhall School","PM2.5","Guilford",26.5,36.1090060008986,-79.802314,10,2020
10-06-20,"Millbrook School","Ozone","Wake",31.5,35.856111,-78.574167,10,2020
10-06-20,"Millbrook School","PM2.5","Wake",38.5,35.856111,-78.574167,10,2020
10-06-20,"Pitt Agri. Center","Ozone","Pitt",35.5,35.6412760008938,-77.360126,10,2020
10-06-20,"Pitt Agri. Center","PM2.5","Pitt",32.5,35.6412760008938,-77.360126,10,2020
10-06-20,"West Johnston Co.","Ozone","Johnston",32,35.59095,-78.4622,10,2020
